"1308975729.56";"186.78.130.57";"/home.html";"0.19785284996"
"1308975867.89";"186.78.130.57";"/home.html";"0.0397930145264"
"1308975909.67";"186.78.130.57";"/home.html";"0.0392169952393"
"1308975968.98";"186.78.130.57";"/home.html";"0.0395929813385"
"1308976029.98";"186.78.130.57";"/home.html";"0.0403640270233"
"1308978454.27";"186.78.130.57";"/gallery/";"0.2288210392"
"1308978455.97";"186.78.130.57";"/gallery/screenshots.html";"0.18625998497"
"1308978492.64";"186.78.130.57";"/home.html";"1.13720488548"
"1308979964.1";"94.23.154.20";"/%7Edportalc/blog.php";"1.42748999596"
"1308983597.44";"72.14.199.76";"/home.html";"0.23508310318"
"1308988196.46";"175.200.179.213";"/home.html";"0.148060083389"
"1308988246.47";"175.200.179.213";"/feedback.php";"0.0804209709167"
"1308990319.66";"66.249.71.150";"/~dportalc/sitemap.php";"0.128869056702"
"1308996844.75";"213.154.93.118";"/home.html";"0.0666089057922"
"1308999202.12";"41.208.134.176";"/home.html";"0.0398378372192"
"1309002335.28";"27.225.6.92";"/home.html";"0.0398111343384"
"1309008547.08";"184.95.63.226";"/%7Edportalc/blog.php";"0.155576944351"
"1309014459.92";"186.78.227.211";"/home.html";"0.0773689746857"
"1309014705.58";"200.124.46.104";"/lipsum.html";"0.0760428905487"
"1309015243.42";"186.78.227.211";"/home.html";"0.356172084808"
"1309015296.79";"186.78.227.211";"/home.html";"0.325483083725"
"1309015321.66";"178.32.125.8";"/%7Edportalc/blog.php";"0.169939994812"
"1309015434.34";"186.78.227.211";"/home.html";"0.0783090591431"
"1309015486.23";"186.78.227.211";"/home.html";"0.0789551734924"
"1309015527.29";"186.78.227.211";"/home.html";"0.0782148838043"
"1309015579.24";"186.78.227.211";"/home.html";"0.0776970386505"
"1309015635.95";"186.78.227.211";"/home.html";"0.0830590724945"
"1309015654.11";"186.78.227.211";"/home.html";"0.0792520046234"
"1309015664.93";"186.78.227.211";"/blog/";"0.0806000232697"
"1309015668.36";"186.78.227.211";"/home.html";"0.0795528888702"
"1309015671.45";"186.78.227.211";"/blog/";"0.0835478305817"
"1309015676.68";"186.78.227.211";"/home.html";"0.0797610282898"
"1309015721.87";"186.78.227.211";"/home.html";"0.0777628421783"
"1309018131.83";"79.112.140.134";"/home.html";"0.11244893074"
"1309018474.86";"186.78.227.211";"/home.html";"0.081160068512"
"1309019081.07";"186.78.227.211";"/home.html";"0.139882802963"
"1309019117.63";"186.78.227.211";"/home.html";"0.0776779651642"
"1309019152.8";"186.78.227.211";"/home.html";"0.0790832042694"
"1309019170.96";"186.78.227.211";"/home.html";"0.0988931655884"
"1309019171.48";"186.78.227.211";"/home.html";"0.0807361602783"
"1309019325.06";"186.78.227.211";"/home.html";"0.0785069465637"
"1309019356.19";"186.78.227.211";"/home.html";"0.0790178775787"
"1309019941.33";"200.124.46.104";"/lipsum.html";"0.0967919826508"
"1309022943.35";"186.78.227.211";"/home.html";"0.139544010162"
"1309022998.54";"186.78.227.211";"/home.html";"0.0791869163513"
"1309023030.78";"186.78.227.211";"/home.html";"0.0816030502319"
"1309023049.38";"186.78.227.211";"/home.html";"0.0784239768982"
"1309023072.65";"186.78.227.211";"/home.html";"0.0779809951782"
"1309023083.83";"186.78.227.211";"/home.html?sid=7ac0a5c9efbb11215bde919a8f88f5b8";"0.120163917542"
"1309023084.15";"186.78.227.211";"/home.html?sid=7ac0a5c9efbb11215bde919a8f88f5b8";"0.0780868530273"
"1309023105.31";"186.78.227.211";"/panel/";"0.367813110352"
"1309023487.85";"186.78.227.211";"/panel/";"0.105231046677"
"1309023570.75";"186.78.227.211";"/panel/";"0.0707020759583"
"1309023754.58";"186.78.227.211";"/panel/";"0.072438955307"
"1309024039.04";"186.78.227.211";"/panel/";"0.0708920955658"
"1309024054.98";"186.78.227.211";"/panel/";"0.164381980896"
"1309024127.53";"186.78.227.211";"/panel/";"0.163002967834"
"1309024145.96";"186.78.227.211";"/panel/";"0.0784468650818"
"1309024152.43";"186.78.227.211";"/panel/";"0.162540197372"
"1309024256.85";"186.78.227.211";"/panel/";"0.110589981079"
"1309024284.14";"186.78.227.211";"/panel/";"0.164566040039"
"1309024347.71";"186.78.227.211";"/panel/";"0.162173986435"
"1309024466.28";"186.78.227.211";"/panel/";"0.16144990921"
"1309024769.17";"186.78.227.211";"/panel/";"0.163115978241"
"1309024812.47";"186.78.227.211";"/panel/";"0.162971973419"
"1309024840.62";"186.78.227.211";"/panel/";"0.162540912628"
"1309024874.29";"186.78.227.211";"/panel/";"0.162480115891"
"1309024953.51";"186.78.227.211";"/panel/";"0.163582086563"
"1309024971.8";"186.78.227.211";"/panel/";"0.172959089279"
"1309024986.8";"186.78.227.211";"/panel/";"0.167174816132"
"1309025138.22";"186.78.227.211";"/panel/";"0.164113998413"
"1309026037.36";"66.249.67.202";"/~dportalc/sitemap.php";"0.137614011765"
"1309027374.1";"186.78.227.211";"/home.html?sid=7ac0a5c9efbb11215bde919a8f88f5b8";"0.0823669433594"
"1309027439.52";"186.78.227.211";"/panel/";"0.181734085083"
"1309027442.98";"186.78.227.211";"/home.html?sid=7ac0a5c9efbb11215bde919a8f88f5b8";"0.127659082413"
"1309027456.77";"66.249.68.229";"/home.html?sid=7ac0a5c9efbb11215bde919a8f88f5b8";"0.0850989818573"
"1309027459.91";"186.78.227.211";"/blog/";"0.129227876663"
"1309027565.23";"186.78.227.211";"/blog/memcachedsupport.html";"0.291192054749"
"1309027568.68";"186.78.227.211";"/blog/edit:memcachedsupport";"0.126523971558"
"1309027636.52";"186.78.227.211";"/blog/memcachedsupport.html";"0.0803110599518"
"1309027645.49";"186.78.227.211";"/blog/edit:memcachedsupport";"0.0779139995575"
"1309027745.18";"186.78.227.211";"/blog/memcachedsupport.html";"0.107552051544"
"1309028794.64";"186.78.227.211";"/blog/edit:memcachedsupport";"0.0706951618195"
"1309029238.42";"196.207.208.24";"/home.html";"0.0753901004791"
"1309029375.13";"186.78.227.211";"/blog/memcachedsupport.html";"0.0845937728882"
"1309029389.38";"186.78.227.211";"/blog/edit:memcachedsupport";"0.0702447891235"
"1309029458.93";"186.78.227.211";"/blog/memcachedsupport.html";"0.0807311534882"
"1309029468.93";"186.78.227.211";"/blog/edit:memcachedsupport";"0.0700039863586"
"1309029503.85";"186.78.227.211";"/blog/memcachedsupport.html";"0.0806930065155"
"1309029521.52";"186.78.227.211";"/blog/edit:memcachedsupport";"0.0755188465118"
"1309029699.89";"186.78.227.211";"/blog/memcachedsupport.html";"0.0804619789124"
"1309029712.44";"186.78.227.211";"/blog/edit:memcachedsupport";"0.0717210769653"
"1309030019.78";"186.78.227.211";"/blog/memcachedsupport.html";"0.0842080116272"
"1309030033.25";"186.78.227.211";"/blog/edit:memcachedsupport";"0.0699648857117"
"1309030071.36";"186.78.227.211";"/blog/memcachedsupport.html";"0.0803530216217"
"1309030088.06";"186.78.227.211";"/blog/edit:memcachedsupport";"0.069934129715"
"1309030137.08";"186.78.227.211";"/blog/memcachedsupport.html";"0.234006881714"
